sitename,county,aqi,pollutant,status,so2,co,o3,o3_8hr,pm10,pm2.5,no2,nox,no,windspeed,winddirec,datacreationdate,unit,co_8hr,pm2.5_avg,pm10_avg,so2_avg,longitude,latitude,siteid
善化,臺南市,28,,良好,0.5,0.1,1.9,6.8,16,5,,,,0.9,104,"2024-06-27 05:00",,0.1,8.6,16,1,120.29740529,23.11337642,44
新營,臺南市,30,,良好,0.5,0.22,1.8,8.0,27,12,12,14.5,2.4,0.3,91,"2024-06-27 05:00",,0.2,9.1,21,1,120.31725,23.305633,43
嘉義,嘉義市,24,,良好,1,0.15,6,8.4,28,9,4.3,4.4,0,1.2,113,"2024-06-27 05:00",,0.2,7.5,21,0,120.44125148,23.46477865,42
臺西,雲林縣,23,,良好,1,0.13,8.7,19.2,23,10,6.8,8.1,1.3,0.4,112,"2024-06-27 05:00",,0,7.2,20,2,120.19933333,23.702175,41
朴子,嘉義縣,33,,良好,1,0.26,2.1,8.6,40,12,12.4,14.3,1.9,0.6,128,"2024-06-27 05:00",,0.1,10.3,22,1,120.2478,23.46538,40
新港,嘉義縣,40,,良好,2.5,0.29,4.7,9.6,37,12,12.8,20.2,7.3,0.7,107,"2024-06-27 05:00",,0.2,12.2,31,2,120.345531,23.554839,39
崙背,雲林縣,31,,良好,0.8,0.16,1.9,10.6,29,7,8.8,10.4,1.6,1.4,95,"2024-06-27 05:00",,0.1,9.5,28,0,120.348742,23.757547,38
斗六,雲林縣,24,,良好,0.9,0.14,4.1,8.2,25,3,6.4,7.9,1.5,0.3,129,"2024-06-27 05:00",,0.1,6.3,24,1,120.544994,23.711853,37
南投,南投縣,17,,良好,0.2,0.1,2,9.0,20,3,4.2,4.7,0.5,0.2,76,"2024-06-27 05:00",,0.1,5.3,17,0,120.685306,23.913,36
二林,彰化縣,45,,良好,2.1,0.18,1.8,11.1,41,18,8.3,22.1,13.7,0.8,167,"2024-06-27 05:00",,0.1,14,30,0,120.409653,23.925175,35
線西,彰化縣,13,,良好,0.4,0.14,6.3,12.5,5,7,6.7,7.3,0.6,0.4,87,"2024-06-27 05:00",,0.1,3.9,12,1,120.469061,24.131672,34
彰化,彰化縣,14,,良好,0.6,0.09,10.3,13.5,15,2,4.3,4.8,0.5,0.3,201,"2024-06-27 05:00",,0.1,2.1,14,1,120.541519,24.066,33
西屯,臺中市,19,,良好,0.8,0.15,1.9,8.1,16,5,10.8,15.4,4.5,0.8,205,"2024-06-27 05:00",,0.1,6,14,1,120.616917,24.162197,32
忠明,臺中市,16,,良好,1.2,0.17,5.4,9.9,14,4,5.7,6.6,0.8,0.3,189,"2024-06-27 05:00",,0.1,5,12,0,120.641092,24.151958,31
大里,臺中市,13,,良好,1.2,0.14,6,10.8,13,2,5.2,6.1,0.9,1.2,112,"2024-06-27 05:00",,0.1,4.1,9,1,120.67844444,24.09961111,30
沙鹿,臺中市,22,,良好,1,0.18,6.1,11.6,9,6,13,13.6,0.6,0.3,52,"2024-06-27 05:00",,0.1,5.7,11,0,120.568794,24.225628,29
豐原,臺中市,12,,良好,0.3,0.12,9.9,13.2,11,0,3.9,4.5,0.6,2.3,107,"2024-06-27 05:00",,0.1,2.6,11,1,120.74252414,24.25699731,28
三義,苗栗縣,10,,良好,0.9,0.15,6.2,6.3,12,0,4.2,6,1.7,0.3,282,"2024-06-27 05:00",,0.1,2.7,10,0,120.75956754,24.38248443,27
苗栗,苗栗縣,9,,良好,0.8,0.07,10.2,9.3,8,1,3.3,4.1,0.8,1.6,144,"2024-06-27 05:00",,0.1,2.7,9,1,120.82011468,24.56499183,26
頭份,苗栗縣,21,,良好,1,0.11,7.2,14.3,22,9,3.5,4.4,0.9,0.6,105,"2024-06-27 05:00",,0.1,6.5,17,1,120.89869286,24.69690679,25
新竹,新竹市,22,,良好,0.6,0.14,5.7,12.9,14,4,6.4,6.4,0,1.1,79,"2024-06-27 05:00",,0.2,6.9,13,0,120.97236752,24.8056356,24
竹東,新竹縣,22,,良好,0.2,0.11,7.8,10.2,22,4,1.8,2.5,0.7,1.2,107,"2024-06-27 05:00",,0.1,6.8,18,0,121.08895493,24.74091408,23
湖口,新竹縣,31,,良好,0.7,0.14,0.8,6.4,10,7,13.7,16.4,2.6,0.7,108,"2024-06-27 05:00",,0.2,9.7,15,1,121.03886894,24.90009696,22
龍潭,桃園市,21,,良好,0.4,0.13,2.9,8.6,21,6,6.1,8.5,2.4,0.4,164,"2024-06-27 05:00",,0.1,6.6,19,0,121.21645772,24.86400048,21
平鎮,桃園市,24,,良好,0.4,0.14,4,9.4,18,7,6,6.9,0.8,1.4,189,"2024-06-27 05:00",,0.2,7.5,17,0,121.203986,24.952786,20
觀音,桃園市,36,,良好,2.1,0.21,3.3,6.1,21,11,12.6,13.9,1.2,0.4,123,"2024-06-27 05:00",,0.2,11.1,21,1,121.08283092,25.03556747,19
大園,桃園市,25,,良好,1.2,0.25,4,5.1,18,7,15,15.8,0.8,1.5,154,"2024-06-27 05:00",,0.3,7.2,17,0,121.20251473,25.06100357,18
桃園,桃園市,41,,良好,3,0.37,0.4,4.7,30,13,19.2,23.1,3.8,0.6,189,"2024-06-27 05:00",,0.3,12.7,25,2,121.30500531,24.9947107,17
大同,臺北市,41,,良好,0.8,0.3,1.5,1.8,19,8,7.9,12,4,-,-,"2024-06-27 05:00",,0.8,12.7,20,1,121.51342074,25.06331455,16
松山,臺北市,20,,良好,0.3,0.26,2.1,3.1,15,7,7.7,11,3.2,0.2,190,"2024-06-27 05:00",,0.2,6.2,19,1,121.578611,25.05,15
古亭,臺北市,24,,良好,0.3,0.18,1.5,2.4,18,2,5.9,7.2,1.2,1,220,"2024-06-27 05:00",,0.2,7.5,17,1,121.529556,25.020608,14
萬華,臺北市,28,,良好,0.2,0.2,2.3,2.6,18,11,5.9,7.5,1.6,1.6,160,"2024-06-27 05:00",,0.3,8.5,20,0,121.507972,25.046503,13
中山,臺北市,34,,良好,0.4,0.23,0.6,1.7,17,11,8.5,10.5,2,0.6,115,"2024-06-27 05:00",,0.3,10.5,19,0,121.526528,25.062361,12
士林,臺北市,26,,良好,0.7,0.14,3.7,6.0,18,3,5.1,6.1,0.9,0.7,134,"2024-06-27 05:00",,0.2,8,18,0,121.51666356,25.10334003,11
淡水,新北市,18,,良好,1,0.19,3.6,6.1,18,7,8.6,9.9,1.3,0.6,90,"2024-06-27 05:00",,0.2,5.6,15,0,121.449239,25.1645,10
林口,新北市,27,,良好,0.1,0.22,7,7.9,17,9,10.3,11.9,1.5,1.3,137,"2024-06-27 05:00",,0.3,8.3,15,0,121.36548982,25.07798949,9
菜寮,新北市,31,,良好,1.7,0.25,2.3,3.6,20,7,6.3,7.7,1.4,1.6,156,"2024-06-27 05:00",,0.3,9.7,20,1,121.481028,25.06895,8
新莊,新北市,40,,良好,0.3,0.34,0,2.3,31,12,12.5,18.1,5.5,0.5,94,"2024-06-27 05:00",,0.4,12.2,31,0,121.4325,25.037972,7
板橋,新北市,37,,良好,0.6,0.3,1.3,2.5,21,9,12.7,15.2,2.4,1,256,"2024-06-27 05:00",,0.4,11.5,22,0,121.458667,25.012972,6
土城,新北市,34,,良好,0.6,0.26,0.9,1.7,30,7,9.7,15.2,5.4,0.5,141,"2024-06-27 05:00",,0.3,10.4,30,1,121.451861,24.982528,5
新店,新北市,42,,良好,0.2,0.15,4.5,4.4,23,16,2.1,2.8,0.7,1.9,185,"2024-06-27 05:00",,0.1,12.9,24,1,121.537778,24.977222,4
萬里,新北市,14,,良好,0.7,0.09,5.8,6.7,12,1,1.1,1.7,0.6,2.2,183,"2024-06-27 05:00",,0.1,4.3,13,1,121.689881,25.179667,3
汐止,新北市,30,,良好,0.8,0.17,1.2,1.0,21,10,8.4,14.4,6,0.4,345,"2024-06-27 05:00",,0.2,9.1,21,1,121.64081,25.06624,2
基隆,基隆市,15,,良好,0.7,0.24,0.8,2.8,15,4,6.6,9.3,2.6,0.8,315,"2024-06-27 05:00",,0.2,3.6,15,1,121.760056,25.129167,1
屏東(枋山),屏東縣,15,,良好,0,0.02,15.3,16.0,7,1,0.5,0.7,0.1,4.4,87,"2024-06-27 04:00",,0,,3,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,13,,良好,0.4,0.16,7,7.7,12,2,8.1,9,0.9,1,132,"2024-06-27 04:00",,0.2,1.7,10,0,120.65525382,24.39017512,312
新北(樹林),新北市,36,,良好,0,0.14,5.9,6.0,21,10,4.5,5.9,1.4,0,37,"2024-06-27 04:00",,0.2,11.2,27,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,23,,良好,0.4,0,11.4,17.8,12,8,0.9,1.3,0.3,1.4,106,"2024-06-27 04:00",,0,7.2,12,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,29,,良好,0.7,0.19,2.5,11.8,19,11,9.5,12.1,2.5,0.2,135,"2024-06-27 04:00",,0.2,8.8,20,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,27,,良好,1.2,0.14,11.1,16.4,19,8,7.2,7.8,0.6,0.4,30,"2024-06-27 04:00",,0.1,8.2,18,0,120.24535,22.87985556,202
彰化（員林）,彰化縣,23,,良好,1.7,0.15,3.4,10.8,15,8,9.6,10.9,1.3,0.4,277,"2024-06-27 04:00",,0.1,7.2,16,2,120.56373,23.96117,201
大城,彰化縣,25,,良好,1,0.09,4.1,27.2,25,8,9.8,10.5,0.7,0.4,206,"2024-06-27 04:00",,,3,11,1,120.26964167,23.85493056,85
富貴角,新北市,16,,良好,0.2,0.06,14.2,15.1,15,4,0.8,0.9,0,1.7,134,"2024-06-27 04:00",,0.1,4.9,14,0,121.53656894,25.29681695,84
麥寮,雲林縣,17,,良好,1.4,0.15,7,18.8,24,2,8.8,9.5,0.7,1.1,142,"2024-06-27 04:00",,0.1,3.3,17,1,120.251825,23.753506,83
關山,臺東縣,17,,良好,0.1,0.06,4.7,4.3,11,0,2.3,3.4,1,0.8,218,"2024-06-27 04:00",,0,2.7,17,0,121.161933,23.045083,80
馬公,澎湖縣,29,,良好,1.1,0.08,28.5,31.6,7,0,1.5,2.2,0.6,0.8,110,"2024-06-27 04:00",,0.1,4.7,7,1,119.566158,23.569031,78
金門,金門縣,23,,良好,0.6,0.1,0.6,7.6,14,5,14.9,20.5,5.6,0.6,266,"2024-06-27 04:00",,0,4.1,12,0,118.312256,24.432133,77
馬祖,連江縣,31,,良好,0.5,0.12,28.9,34.5,10,7,4.3,5.2,0.9,0.4,285,"2024-06-27 04:00",,0.1,6.4,15,0,119.93149378,26.15188416,75
埔里,南投縣,36,,良好,1.1,0.12,2.5,5.7,19,13,2.3,3.9,1.6,1.1,184,"2024-06-27 04:00",,0.1,11,18,1,120.967903,23.968842,72
復興,高雄市,26,,良好,1.1,0.15,16.5,23.9,13,8,9.4,10.4,0.9,1,286,"2024-06-27 04:00",,0.2,8,15,1,120.312017,22.608711,71
永和,新北市,34,,良好,1,0.19,3.6,4.6,19,7,4,5.6,1.5,0.8,108,"2024-06-27 04:00",,0.3,10.6,18,1,121.516306,25.017,70
竹山,南投縣,25,,良好,0.4,0.11,2.6,6.2,21,7,3.8,4.8,1,1,219,"2024-06-27 04:00",,0.1,7.6,21,0,120.677306,23.756389,69
中壢,桃園市,36,,良好,1.7,0.26,4.7,6.4,20,8,7,11.8,4.7,0.3,187,"2024-06-27 04:00",,0.7,11,20,1,121.221667,24.953278,68
三重,新北市,32,,良好,0.6,0.33,1.9,2.6,20,11,7.2,23.5,16.2,-,-,"2024-06-27 04:00",,0.7,10,20,1,121.493806,25.072611,67
冬山,宜蘭縣,22,,良好,0.4,0.17,2.4,4.5,21,8,4,4.7,0.7,0.9,286,"2024-06-27 04:00",,0.1,6.7,21,0,121.792928,24.632203,66
宜蘭,宜蘭縣,14,,良好,0.2,0.13,3.8,6.6,16,3,4.8,5.4,0.6,0.3,178,"2024-06-27 04:00",,0.1,1.9,14,0,121.746394,24.747917,65
陽明,臺北市,11,,良好,0.6,0.08,10,12.4,16,2,1,1.6,0.6,2.7,350,"2024-06-27 04:00",,0,2.2,11,0,121.529583,25.182722,64
花蓮,花蓮縣,12,,良好,0.2,0.09,4,5.5,11,1,0.8,1.6,0.7,2.5,216,"2024-06-27 04:00",,0.1,2,12,0,121.599769,23.971306,63
臺東,臺東縣,6,,良好,0.7,0.05,10.8,7.8,4,0,1.4,2.2,0.8,0.4,299,"2024-06-27 04:00",,0,0.3,5,0,121.15045,22.755358,62
恆春,屏東縣,9,,良好,0.4,0.08,9.6,11.0,6,0,1.4,1.9,0.4,3.2,35,"2024-06-27 04:00",,0,2.7,8,0,120.788928,21.958069,61
潮州,屏東縣,29,,良好,0.3,0.12,11.2,20.2,24,7,4.3,5.4,1.1,0.9,59,"2024-06-27 04:00",,0.1,9,25,1,120.561175,22.523108,60
屏東,屏東縣,27,,良好,0.8,0.18,7.9,23.9,25,9,8.8,9.3,0.4,0.7,354,"2024-06-27 04:00",,0.1,8.2,19,1,120.488033,22.673081,59
小港,高雄市,27,,良好,2.7,0.12,10,17.9,17,4,16.2,19.4,3.2,2.6,284,"2024-06-27 04:00",,0.1,8.4,22,2,120.337736,22.565833,58
前鎮,高雄市,26,,良好,1.6,0.13,16.7,24.8,23,14,10.3,12.1,1.7,1.5,354,"2024-06-27 04:00",,0.1,8.1,19,1,120.30833356,22.6044507,57
前金,高雄市,31,,良好,1.1,0.16,16.9,24.2,23,8,9.4,10.4,1,1.2,345,"2024-06-27 04:00",,0.1,9.4,23,1,120.28676111,22.63390278,56
左營,高雄市,40,,良好,1.5,0.18,4.7,20.5,25,13,21.4,24.2,2.8,1.2,1,"2024-06-27 04:00",,0.1,12.3,21,1,120.292917,22.674861,54
楠梓,高雄市,27,,良好,0.4,0.15,11.8,23.7,14,13,8.3,9.3,1,0.2,69,"2024-06-27 04:00",,0.1,8.2,19,0,120.328289,22.733667,53
林園,高雄市,28,,良好,0.9,0.15,17.5,26.3,30,11,6.5,7.2,0.7,1.1,48,"2024-06-27 04:00",,0.1,8.5,23,1,120.41175,22.4795,52
大寮,高雄市,30,,良好,7.2,0.16,9.7,23.3,24,10,11.5,13.2,1.7,0.7,57,"2024-06-27 04:00",,0.1,9.3,23,4,120.425311,22.56413611,51
鳳山,高雄市,21,,良好,1,0.18,14.4,23.8,22,4,8.5,9.1,0.6,0.4,322,"2024-06-27 04:00",,0.2,3.7,20,1,120.357422,22.628126,50
仁武,高雄市,32,,良好,1,0.18,15.9,22.6,22,11,10.4,10.9,0.5,0.9,325,"2024-06-27 04:00",,0.2,10,18,2,120.332631,22.689056,49
橋頭,高雄市,34,,良好,1.1,0.23,11.7,21.0,19,10,7.2,7.7,0.4,0.6,111,"2024-06-27 04:00",,0.1,10.6,19,1,120.305689,22.757506,48
美濃,高雄市,26,,良好,0.4,0.14,11,16.0,17,10,3.2,4,0.8,0.4,90,"2024-06-27 04:00",,0.1,7.9,24,0,120.530542,22.883583,47
臺南,臺南市,29,,良好,1,0.12,15.8,17.4,17,8,6.8,7.7,0.9,0.2,93,"2024-06-27 04:00",,0.2,8.9,20,0,120.21947897,22.98928311,46
安南,臺南市,36,,良好,1.1,0.17,7.8,13.3,20,12,9.5,10.2,0.6,0.3,47,"2024-06-27 04:00",,0.2,11.1,21,1,120.2175,23.048197,45
善化,臺南市,34,,良好,0.4,0.09,2.5,9.1,19,5,,,,0.2,222,"2024-06-27 04:00",,0.1,10.5,16,1,120.29740529,23.11337642,44
新營,臺南市,28,,良好,0.4,0.22,4.2,10.6,23,11,10.7,12.6,1.8,0.3,261,"2024-06-27 04:00",,0.2,8.5,19,1,120.31725,23.305633,43
嘉義,嘉義市,24,,良好,1.1,0.14,8.3,9.5,21,6,4,4.2,0.1,1.3,113,"2024-06-27 04:00",,0.2,7.3,19,0,120.44125148,23.46477865,42
臺西,雲林縣,24,,良好,0.6,0.11,10.5,20.5,25,12,5.7,6.9,1.2,0.8,179,"2024-06-27 04:00",,0,7.3,19,2,120.19933333,23.702175,41
朴子,嘉義縣,31,,良好,1.2,0.24,2.2,10.3,26,14,12.7,14.9,2.2,0.3,96,"2024-06-27 04:00",,0.1,9.4,18,1,120.2478,23.46538,40
新港,嘉義縣,39,,良好,3,0.27,4.7,12.0,39,14,14.5,17.6,3.1,0.9,192,"2024-06-27 04:00",,0.2,12.1,28,2,120.345531,23.554839,39
崙背,雲林縣,34,,良好,1.1,0.16,2.3,12.8,28,9,9.4,10.7,1.3,0.3,151,"2024-06-27 04:00",,0.1,10.5,32,0,120.348742,23.757547,38
斗六,雲林縣,24,,良好,0.9,0.13,2.9,9.5,25,5,9,11.9,2.8,0.6,100,"2024-06-27 04:00",,0.1,7.2,24,1,120.544994,23.711853,37
南投,南投縣,19,,良好,0.2,0.1,4.9,11.4,18,4,4,4.4,0.4,1.7,146,"2024-06-27 04:00",,0.1,5.8,16,0,120.685306,23.913,36
二林,彰化縣,42,,良好,2,0.19,2.1,13.7,38,16,10.8,18.2,7.3,0.5,160,"2024-06-27 04:00",,0.1,12.8,27,0,120.409653,23.925175,35
線西,彰化縣,17,,良好,0.3,0.2,5.2,14.5,21,8,10.5,11.3,0.8,1,101,"2024-06-27 04:00",,0.1,2.8,13,1,120.469061,24.131672,34
彰化,彰化縣,14,,良好,0.6,0.11,11,13.6,17,4,6.1,7,0.9,1.1,202,"2024-06-27 04:00",,0.1,2.1,14,1,120.541519,24.066,33
西屯,臺中市,20,,良好,0.9,0.13,6.5,10.0,15,7,7.2,9,1.7,0.6,221,"2024-06-27 04:00",,0.1,6.1,13,1,120.616917,24.162197,32
忠明,臺中市,17,,良好,1.1,0.15,8.3,10.6,11,7,5.1,6,0.9,0.7,273,"2024-06-27 04:00",,0.1,5.2,11,0,120.641092,24.151958,31
大里,臺中市,14,,良好,1.3,0.12,8,11.6,10,5,3.5,3.7,0.1,1.6,118,"2024-06-27 04:00",,0.1,4.2,8,1,120.67844444,24.09961111,30
沙鹿,臺中市,20,,良好,1.1,0.18,8.8,13.2,13,6,11.4,11.9,0.4,0.3,95,"2024-06-27 04:00",,0.1,6.1,12,0,120.568794,24.225628,29
豐原,臺中市,13,,良好,0.2,0.11,10.3,14.2,14,2,3.5,4.1,0.6,1.3,96,"2024-06-27 04:00",,0.1,3,12,1,120.74252414,24.25699731,28
三義,苗栗縣,15,,良好,0.8,0.19,3.6,7.2,12,3,9.1,13.5,4.3,0.3,198,"2024-06-27 04:00",,0.1,3.4,10,0,120.75956754,24.38248443,27
苗栗,苗栗縣,11,,良好,0.9,0.05,10.3,9.8,9,2,3.9,4.3,0.4,1.6,177,"2024-06-27 04:00",,0.1,3.3,9,1,120.82011468,24.56499183,26
頭份,苗栗縣,21,,良好,1.1,0.13,6,17.5,11,7,5.8,7,1.1,0.7,122,"2024-06-27 04:00",,0.1,6.4,16,1,120.89869286,24.69690679,25
新竹,新竹市,28,,良好,0.4,0.15,6,15.8,13,7,6.2,6.1,0,0.6,37,"2024-06-27 04:00",,0.2,8.7,12,0,120.97236752,24.8056356,24
竹東,新竹縣,23,,良好,0.1,0.1,8.3,11.4,15,7,1.4,2,0.6,2,151,"2024-06-27 04:00",,0.1,7.1,17,0,121.08895493,24.74091408,23
湖口,新竹縣,33,,良好,0.3,0.15,2.5,8.3,18,10,14.3,16.1,1.8,1,109,"2024-06-27 04:00",,0.2,10.1,16,1,121.03886894,24.90009696,22
龍潭,桃園市,23,,良好,0.5,0.12,4,10.9,19,3,5.4,7.1,1.7,0.5,184,"2024-06-27 04:00",,0.2,7.2,19,0,121.21645772,24.86400048,21
平鎮,桃園市,26,,良好,0.6,0.15,4.7,11.0,11,7,6.5,7.1,0.5,0.6,184,"2024-06-27 04:00",,0.2,8,19,0,121.203986,24.952786,20
觀音,桃園市,37,,良好,1.6,0.2,3.5,8.0,33,14,15.8,17.1,1.2,0.9,103,"2024-06-27 04:00",,0.2,11.4,20,1,121.08283092,25.03556747,19
大園,桃園市,25,,良好,1.3,0.28,5.6,7.0,21,8,14.9,15.2,0.3,1.7,155,"2024-06-27 04:00",,0.3,7.7,17,0,121.20251473,25.06100357,18
桃園,桃園市,44,,良好,2.3,0.25,2.1,6.6,25,15,16.2,18.3,2,0.7,179,"2024-06-27 04:00",,0.3,13.4,24,2,121.30500531,24.9947107,17
大同,臺北市,44,,良好,0.8,0.36,1.4,1.9,18,8,7.5,13.5,5.9,-,-,"2024-06-27 04:00",,1.1,13.4,20,1,121.51342074,25.06331455,16
松山,臺北市,19,,良好,0.1,0.28,2,3.9,23,5,7.6,9.5,1.9,0.8,72,"2024-06-27 04:00",,0.2,6,19,1,121.578611,25.05,15
古亭,臺北市,27,,良好,0.3,0.18,0.8,3.0,15,5,6.3,7.8,1.5,0.6,109,"2024-06-27 04:00",,0.2,8.3,18,1,121.529556,25.020608,14
萬華,臺北市,23,,良好,0.1,0.2,1.5,2.9,19,4,6.3,8.1,1.7,0.4,123,"2024-06-27 04:00",,0.3,7.1,19,0,121.507972,25.046503,13
中山,臺北市,32,,良好,0.2,0.22,1,3.5,18,8,7.7,9,1.3,0.7,139,"2024-06-27 04:00",,0.3,10,20,0,121.526528,25.062361,12
士林,臺北市,32,,良好,0.5,0.14,5.8,7.6,18,5,4.7,5.5,0.8,1.2,143,"2024-06-27 04:00",,0.2,9.8,19,0,121.51666356,25.10334003,11
淡水,新北市,18,,良好,0.8,0.16,6.7,6.6,18,4,7.2,8,0.8,1.4,120,"2024-06-27 04:00",,0.2,5.4,15,0,121.449239,25.1645,10
林口,新北市,28,,良好,0,0.33,3.8,9.2,21,10,15.1,16.4,1.3,1.8,129,"2024-06-27 04:00",,0.3,8.5,15,0,121.36548982,25.07798949,9
菜寮,新北市,31,,良好,0.4,0.22,3,4.4,21,11,6.2,8,1.7,1.3,160,"2024-06-27 04:00",,0.4,9.7,20,1,121.481028,25.06895,8
新莊,新北市,41,,良好,0.4,0.34,0.3,3.4,33,11,13.4,17.5,4.1,0.7,255,"2024-06-27 04:00",,0.4,12.5,32,0,121.4325,25.037972,7
板橋,新北市,39,,良好,0.7,0.34,1.2,3.3,22,11,13.9,16.5,2.5,0.7,264,"2024-06-27 04:00",,0.4,12,23,0,121.458667,25.012972,6
土城,新北市,37,,良好,0.6,0.32,0.7,2.1,30,9,11.9,16.8,4.9,0.9,147,"2024-06-27 04:00",,0.3,11.3,30,1,121.451861,24.982528,5
新店,新北市,42,,良好,0.2,0.15,4.5,4.5,26,11,2.5,3.4,0.9,2.3,183,"2024-06-27 04:00",,0.2,12.8,25,1,121.537778,24.977222,4
萬里,新北市,16,,良好,0.6,0.09,6.2,6.8,15,3,1.4,2.1,0.7,2,183,"2024-06-27 04:00",,0.1,4.8,13,1,121.689881,25.179667,3
汐止,新北市,29,,良好,1.4,0.19,0.7,1.1,25,10,9,16.9,7.8,1.2,12,"2024-06-27 04:00",,0.2,9,21,1,121.64081,25.06624,2
基隆,基隆市,14,,良好,1,0.23,1.2,3.6,18,5,7.1,9.3,2.1,0.7,292,"2024-06-27 04:00",,0.2,3.2,14,1,121.760056,25.129167,1
屏東(枋山),屏東縣,15,,良好,0,0,14.8,16.3,2,,0.5,0.8,0.2,3.4,93,"2024-06-27 03:00",,0,,2,0,120.651472,22.260899,313
大甲（日南國小）,臺中市,12,,良好,0.3,0.15,6.4,8.4,12,3,7.4,8.4,1,1.1,153,"2024-06-27 03:00",,0.2,1.9,9,0,120.65525382,24.39017512,312
新北(樹林),新北市,38,,良好,0,0.19,4.2,6.9,31,10,6.7,7.8,1.1,0,104,"2024-06-27 03:00",,0.2,11.6,28,0,121.38352778,24.94902778,311
屏東（琉球）,屏東縣,23,,良好,0.4,0,10.8,18.7,9,6,0.9,1.2,0.2,1.4,97,"2024-06-27 03:00",,0.1,7,12,0,120.37722,22.35222,204
臺南（麻豆）,臺南市,27,,良好,0.5,0.23,3.3,14.4,21,10,8.9,10.6,1.7,0.2,138,"2024-06-27 03:00",,0.2,8.4,21,1,120.24583056,23.17904722,203
高雄（湖內）,高雄市,28,,良好,1.3,0.17,12.3,18.2,18,9,9.9,10.8,0.9,1.2,68,"2024-06-27 03:00",,0.1,8.6,18,0,120.24535,22.87985556,202
彰化（員林）,彰化縣,23,,良好,1.9,0.15,3.9,12.2,18,10,9.8,11.1,1.3,0.3,313,"2024-06-27 03:00",,0.1,7.2,16,2,120.56373,23.96117,201
大城,彰化縣,28,,良好,1,0.04,26.5,30.5,9,2,1.5,3,1.5,1.6,118,"2024-06-27 03:00",,,1.9,9,1,120.26964167,23.85493056,85
富貴角,新北市,16,,良好,0.3,0.12,16.1,16.0,14,4,3.1,3.1,0,1.4,153,"2024-06-27 03:00",,0.1,4.9,14,0,121.53656894,25.29681695,84
麥寮,雲林縣,19,,良好,1.2,0.1,11.5,21.0,24,2,6,6.4,0.4,1,86,"2024-06-27 03:00",,0.1,3.7,15,1,120.251825,23.753506,83
關山,臺東縣,18,,良好,0.2,0.07,2.4,4.7,25,4,3.4,4.6,1.1,0.8,209,"2024-06-27 03:00",,0,3.3,18,0,121.161933,23.045083,80
馬公,澎湖縣,30,,良好,1,0.08,30.4,32.2,4,2,0.8,1.5,0.7,1.1,44,"2024-06-27 03:00",,0.1,5.4,7,1,119.566158,23.569031,78
金門,金門縣,25,,良好,0.7,0.09,2.1,10.9,15,5,15.2,20.7,5.4,0.3,283,"2024-06-27 03:00",,0,4.1,12,0,118.312256,24.432133,77
馬祖,連江縣,33,,良好,0.5,0.12,21.6,36.3,18,7,3.4,4.3,0.9,0.4,76,"2024-06-27 03:00",,0.1,6.2,16,0,119.93149378,26.15188416,75
埔里,南投縣,33,,良好,1.1,0.14,1.9,7.9,23,11,3.3,5.1,1.8,0.6,30,"2024-06-27 03:00",,0.1,10.2,18,1,120.967903,23.968842,72
復興,高雄市,26,,良好,1.1,0.13,18.4,25.2,17,8,8.8,9.8,1,0.4,252,"2024-06-27 03:00",,0.2,8,17,1,120.312017,22.608711,71
永和,新北市,37,,良好,1.2,0.2,3.5,5.7,14,9,4.7,6.8,2.1,1.4,163,"2024-06-27 03:00",,0.4,11.3,18,1,121.516306,25.017,70
竹山,南投縣,25,,良好,0.5,0.11,3.8,7.8,20,8,3.7,4.5,0.8,0.5,57,"2024-06-27 03:00",,0.1,7.7,21,0,120.677306,23.756389,69
中壢,桃園市,37,,良好,1.4,0.43,2.9,7.0,20,11,11.7,24.7,12.9,0.3,227,"2024-06-27 03:00",,0.7,11.3,20,1,121.221667,24.953278,68
三重,新北市,30,,良好,0.5,0.36,2.4,3.6,22,8,9.6,26.6,16.9,-,-,"2024-06-27 03:00",,0.8,9.3,20,1,121.493806,25.072611,67
冬山,宜蘭縣,20,,良好,0.4,0.16,3.1,5.0,22,8,4.7,6,1.3,0.4,250,"2024-06-27 03:00",,0.2,6,20,0,121.792928,24.632203,66
宜蘭,宜蘭縣,13,,良好,0.2,0.12,4.3,7.4,16,2,4.1,4.6,0.4,1.1,330,"2024-06-27 03:00",,0.1,1.7,13,0,121.746394,24.747917,65
陽明,臺北市,11,,良好,0.5,0.08,8.2,12.6,7,2,1,1.9,0.8,2.9,360,"2024-06-27 03:00",,0,2.5,10,0,121.529583,25.182722,64
花蓮,花蓮縣,12,,良好,0.4,0.09,4,6.6,12,0,1,1.8,0.7,2.3,200,"2024-06-27 03:00",,0.1,2.7,12,0,121.599769,23.971306,63
臺東,臺東縣,6,,良好,0.7,0.05,8.8,7.7,4,0,2,2.7,0.7,0.5,305,"2024-06-27 03:00",,0,0.5,6,0,121.15045,22.755358,62
恆春,屏東縣,11,,良好,0.5,0.08,10.7,11.4,7,2,1.5,2,0.5,3.7,38,"2024-06-27 03:00",,0,3.3,7,0,120.788928,21.958069,61
